commit;path;class;type;cbo;wmc;rfc;lcom;nom;nopm;nosm;nof;nopf;nosf;nosi;loc
341293aaa99e9c11641a79e8077f9b09d30cfef0;core/src/main/java/org/apache/abdera/model/ProcessingInstruction.java;org.apache.abdera.model.ProcessingInstruction;interface;3;7;0;21;7;0;0;0;0;0;0;28
341293aaa99e9c11641a79e8077f9b09d30cfef0;parser/src/main/java/org/apache/abdera/parser/stax/FOMTextValue.java;org.apache.abdera.parser.stax.FOMTextValue;class;18;19;6;136;17;16;0;0;0;0;0;89
341293aaa99e9c11641a79e8077f9b09d30cfef0;core/src/main/java/org/apache/abdera/model/Comment.java;org.apache.abdera.model.Comment;interface;3;5;0;10;5;0;0;0;0;0;0;26
341293aaa99e9c11641a79e8077f9b09d30cfef0;parser/src/main/java/org/apache/abdera/parser/stax/FOMProcessingInstruction.java;org.apache.abdera.parser.stax.FOMProcessingInstruction;class;12;11;8;28;8;7;0;0;0;0;0;62
341293aaa99e9c11641a79e8077f9b09d30cfef0;parser/src/main/java/org/apache/abdera/parser/stax/FOMComment.java;org.apache.abdera.parser.stax.FOMComment;class;12;11;8;28;8;7;0;0;0;0;0;62
341293aaa99e9c11641a79e8077f9b09d30cfef0;core/src/main/java/org/apache/abdera/model/Attribute.java;org.apache.abdera.model.Attribute;interface;3;4;0;6;4;0;0;0;0;0;0;26
341293aaa99e9c11641a79e8077f9b09d30cfef0;core/src/main/java/org/apache/abdera/model/TextValue.java;org.apache.abdera.model.TextValue;interface;4;5;0;10;5;0;0;0;0;0;0;27
341293aaa99e9c11641a79e8077f9b09d30cfef0;parser/src/main/java/org/apache/abdera/parser/stax/FOMAttribute.java;org.apache.abdera.parser.stax.FOMAttribute;class;8;14;7;0;7;6;0;1;0;0;0;64
d1311cc88cb13e8e3510a0a1ae13f57a197012c7;core/src/main/java/org/apache/abdera/util/Messages.java;org.apache.abdera.util.Messages;class;6;17;11;48;12;8;5;4;0;1;5;75
0f7c683c50d9ed9acaa95712b9ff7628432b73f2;core/src/main/java/org/apache/abdera/util/XmlRestrictedCharFilter.java;org.apache.abdera.util.XmlRestrictedCharFilter;class;11;24;6;49;14;2;0;4;0;0;0;133
0f7c683c50d9ed9acaa95712b9ff7628432b73f2;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMXmlVersionReader.java;org.apache.abdera.parser.stax.util.FOMXmlVersionReader;class;6;6;6;0;3;2;0;1;0;0;0;50
0f7c683c50d9ed9acaa95712b9ff7628432b73f2;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMXmlVersionInputStream.java;org.apache.abdera.parser.stax.util.FOMXmlVersionInputStream;class;7;6;5;0;3;2;0;1;0;0;0;54
27da10ba4f9e16056366e5c973bc4316186ef747;core/src/main/java/org/apache/abdera/util/CompressionUtil.java;org.apache.abdera.util.CompressionUtil;class;7;11;2;6;4;4;4;0;0;0;2;71
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;core/src/main/java/org/apache/abdera/util/XmlUtil.java;org.apache.abdera.util.XmlUtil;class;3;7;4;3;3;3;3;2;0;2;1;52
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;core/src/main/java/org/apache/abdera/util/AbstractWriterOptions.java;org.apache.abdera.util.AbstractWriterOptions;class;4;7;1;15;7;7;0;3;0;0;0;48
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;core/src/main/java/org/apache/abdera/writer/WriterOptions.java;org.apache.abdera.writer.WriterOptions;interface;3;7;0;21;7;0;0;0;0;0;0;34
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;parser/src/main/java/org/apache/abdera/parser/stax/FOMWriterOptions.java;org.apache.abdera.parser.stax.FOMWriterOptions;class;1;0;0;0;0;0;0;0;0;0;0;22
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;core/src/main/java/org/apache/abdera/util/AbstractWriter.java;org.apache.abdera.util.AbstractWriter;class;8;14;8;16;8;5;0;1;0;0;0;83
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMXmlRestrictedCharReader.java;org.apache.abdera.parser.stax.util.FOMXmlRestrictedCharReader;class;8;12;2;66;12;12;0;0;0;0;0;88
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;parser/src/main/java/org/apache/abdera/parser/stax/util/PrettyWriter.java;org.apache.abdera.parser.stax.util.PrettyWriter;class;23;49;47;0;40;37;0;5;0;2;0;252
0ce4f701cf88d74a2d0a5fbfd719f53f614b783a;parser/src/main/java/org/apache/abdera/parser/stax/FOMWriter.java;org.apache.abdera.parser.stax.FOMWriter;class;15;13;10;36;9;8;0;0;0;0;0;90
b073834d9eef16080cfe302e4f1792afe980c1bd;client/src/main/java/org/apache/abdera/protocol/client/RequestOptions.java;org.apache.abdera.protocol.client.RequestOptions;class;18;87;34;1875;62;60;0;8;0;0;0;462
23edf4d9dced39d71cc1aa9de6b82e75f9b07432;security/src/main/java/org/apache/abdera/security/AbderaSecurity.java;org.apache.abdera.security.AbderaSecurity;class;7;8;4;22;8;7;0;3;0;0;0;76
23edf4d9dced39d71cc1aa9de6b82e75f9b07432;core/src/main/java/org/apache/abdera/util/MimeTypeHelper.java;org.apache.abdera.util.MimeTypeHelper;class;19;75;36;153;17;15;17;1;0;1;22;278
91cf6eb0f296227c462b8a86cc9308ffde3a32e5;parser/src/main/java/org/apache/abdera/parser/stax/FOMParserFactory.java;org.apache.abdera.parser.stax.FOMParserFactory;class;9;8;8;11;6;4;0;2;0;0;0;51
22fb2a489f4dd10ac21ff8be04aeecef9d8ca8d3;client/src/test/java/org/apache/abdera/test/client/JettyUtil.java;org.apache.abdera.test.client.JettyUtil;class;8;12;11;0;6;5;6;4;0;4;3;61
22fb2a489f4dd10ac21ff8be04aeecef9d8ca8d3;client/src/test/java/org/apache/abdera/test/client/JettyTest.java;org.apache.abdera.test.client.JettyTest;class;4;7;4;15;6;1;1;0;0;0;0;41
c1c4a01ea5066c25d32094c73f672a50aef9bf5b;core/src/main/java/org/apache/abdera/filter/ListParseFilter.java;org.apache.abdera.filter.ListParseFilter;interface;2;4;0;6;4;4;0;0;0;0;0;37
c1c4a01ea5066c25d32094c73f672a50aef9bf5b;core/src/main/java/org/apache/abdera/util/filter/AbstractListParseFilter.java;org.apache.abdera.util.filter.AbstractListParseFilter;class;9;11;9;17;7;7;0;2;0;0;0;65
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/util/filter/WhiteListParseFilter.java;org.apache.abdera.util.filter.WhiteListParseFilter;class;2;5;3;4;4;4;0;1;0;0;0;47
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/util/filter/BlackListParseFilter.java;org.apache.abdera.util.filter.BlackListParseFilter;class;2;2;2;1;2;2;0;0;0;0;0;33
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/util/filter/CompoundParseFilter.java;org.apache.abdera.util.filter.CompoundParseFilter;class;4;18;5;0;7;5;0;2;0;0;0;92
5819c0e22d048c76618e67a14b2e0e3f0d3554c9;core/src/main/java/org/apache/abdera/filter/ParseFilter.java;org.apache.abdera.filter.ParseFilter;interface;2;9;0;36;9;3;0;0;0;0;0;57
ea44e216d7e1f9f1dc8327d97ed5671fe146174e;core/src/main/java/org/apache/abdera/util/MimeTypeParseException.java;org.apache.abdera.util.MimeTypeParseException;class;1;1;0;0;1;1;0;1;0;1;0;30
ea44e216d7e1f9f1dc8327d97ed5671fe146174e;core/src/main/java/org/apache/abdera/util/filter/NonOpParseFilter.java;org.apache.abdera.util.filter.NonOpParseFilter;class;2;2;0;1;2;2;0;0;0;0;0;28
ea44e216d7e1f9f1dc8327d97ed5671fe146174e;core/src/main/java/org/apache/abdera/util/filter/AbstractParseFilter.java;org.apache.abdera.util.filter.AbstractParseFilter;class;1;10;3;28;9;7;0;4;0;3;0;54
5b9de6102d7ccfa3b929c476f2c863604a9642ea;core/src/main/java/org/apache/abdera/util/filter/SafeContentWhiteListParseFilter.java;org.apache.abdera.util.filter.SafeContentWhiteListParseFilter;class;3;11;7;6;4;3;1;0;0;0;3;78
1c028041912a25753e790c832feec8bc7de6cd99;core/src/main/java/org/apache/abdera/util/AbstractNamedWriter.java;org.apache.abdera.util.AbstractNamedWriter;class;3;6;1;0;4;3;0;2;0;0;0;45
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;server/src/main/java/org/apache/abdera/protocol/server/impl/SingletonProviderManager.java;org.apache.abdera.protocol.server.impl.SingletonProviderManager;class;3;2;0;1;2;1;0;0;0;0;0;29
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/main/java/org/apache/abdera/spring/NamespaceHandler.java;org.apache.abdera.spring.NamespaceHandler;class;3;1;1;0;1;1;0;0;0;0;0;26
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/test/java/org/apache/abdera/spring/TestProvider.java;org.apache.abdera.spring.TestProvider;class;3;6;0;15;6;6;0;0;0;0;0;31
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/main/java/org/apache/abdera/spring/RegexTargetResolverFactoryBean.java;org.apache.abdera.spring.RegexTargetResolverFactoryBean;class;8;16;2;61;14;13;0;5;0;0;0;81
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;spring/src/main/java/org/apache/abdera/spring/RegexTargetResolverDefinitionParser.java;org.apache.abdera.spring.RegexTargetResolverDefinitionParser;class;17;22;22;10;5;1;1;0;0;0;1;110
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;parser/src/main/java/org/apache/abdera/parser/stax/FOMCategories.java;org.apache.abdera.parser.stax.FOMCategories;class;19;42;28;300;25;18;0;1;0;1;0;184
cc14d1c4d7f883687b793f2ff0e461a2d50d4ed3;core/src/main/java/org/apache/abdera/model/Categories.java;org.apache.abdera.model.Categories;interface;5;17;0;136;17;0;0;0;0;0;0;142
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaCopyright.java;org.apache.abdera.ext.media.MediaCopyright;class;8;6;4;6;4;4;0;0;0;0;0;41
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/test/java/org/apache/abdera/test/ext/opensearch/TestSuite.java;org.apache.abdera.test.ext.opensearch.TestSuite;class;4;2;2;1;2;2;1;0;0;0;0;28
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/ThreadConstants.java;org.apache.abdera.ext.thread.ThreadConstants;interface;4;0;0;0;0;0;0;14;14;14;0;37
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/license/LicenseTest.java;org.apache.abdera.test.ext.license.LicenseTest;class;5;5;12;0;1;1;1;0;0;0;0;79
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/test/java/org/apache/abdera/test/ext/sharing/TestSuite.java;org.apache.abdera.test.ext.sharing.TestSuite;class;4;2;2;1;2;2;1;0;0;0;0;28
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Related.java;org.apache.abdera.ext.sharing.Related;class;9;13;8;28;8;8;0;0;0;0;1;65
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/SharingExtensionFactory.java;org.apache.abdera.ext.sharing.SharingExtensionFactory;class;7;1;1;0;1;1;0;0;0;0;0;31
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Unpublished.java;org.apache.abdera.ext.sharing.Unpublished;class;7;4;3;6;4;4;0;0;0;0;0;40
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Sharing.java;org.apache.abdera.ext.sharing.Sharing;class;12;18;13;66;12;12;0;0;0;0;0;83
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaCredit.java;org.apache.abdera.ext.media.MediaCredit;class;8;9;4;15;6;6;0;0;0;0;0;50
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/AcceptSelector.java;org.apache.abdera.ext.features.AcceptSelector;class;6;5;2;0;2;2;0;2;0;1;0;36
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaPlayer.java;org.apache.abdera.ext.media.MediaPlayer;class;8;14;6;28;8;8;0;0;0;0;0;64
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaGroup.java;org.apache.abdera.ext.media.MediaGroup;class;3;2;0;1;2;2;0;0;0;0;0;29
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Coordinates.java;org.apache.abdera.ext.geo.Coordinates;class;18;54;30;100;29;29;1;2;0;1;1;169
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/InReplyTo.java;org.apache.abdera.ext.thread.InReplyTo;class;11;25;7;120;16;16;0;0;0;0;0;86
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/ThreadExtensionFactory.java;org.apache.abdera.ext.thread.ThreadExtensionFactory;class;4;1;1;0;1;1;0;0;0;0;0;28
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaRestriction.java;org.apache.abdera.ext.media.MediaRestriction;class;7;12;5;15;6;6;0;0;0;0;0;52
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/bidi/BidiTest.java;org.apache.abdera.test.ext.bidi.BidiTest;class;3;1;13;0;1;1;1;0;0;0;0;39
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/history/FeedPagingHelper.java;org.apache.abdera.ext.history.FeedPagingHelper;class;8;46;9;186;20;19;19;4;4;4;4;265
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/History.java;org.apache.abdera.ext.sharing.History;class;8;13;7;28;8;8;0;0;0;0;0;65
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaRating.java;org.apache.abdera.ext.media.MediaRating;class;7;9;8;15;6;6;0;0;0;0;0;48
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaTitle.java;org.apache.abdera.ext.media.MediaTitle;class;6;7;5;6;4;4;0;0;0;0;0;41
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaDescription.java;org.apache.abdera.ext.media.MediaDescription;class;6;7;5;6;4;4;0;0;0;0;0;41
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/Query.java;org.apache.abdera.ext.opensearch.Query;class;10;43;14;300;25;25;0;0;0;0;1;167
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Point.java;org.apache.abdera.ext.geo.Point;class;6;22;7;0;12;12;0;2;0;1;0;75
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaAdult.java;org.apache.abdera.ext.media.MediaAdult;class;3;2;0;1;2;1;0;0;0;0;0;32
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/history/FeedPagingTest.java;org.apache.abdera.test.ext.history.FeedPagingTest;class;4;2;25;1;2;2;2;0;0;0;0;63
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/ThreadHelper.java;org.apache.abdera.ext.thread.ThreadHelper;class;22;41;25;210;21;20;20;0;0;0;5;167
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaCategory.java;org.apache.abdera.ext.media.MediaCategory;class;8;9;4;15;6;6;0;0;0;0;0;50
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaText.java;org.apache.abdera.ext.media.MediaText;class;7;16;5;45;10;10;0;0;0;0;0;68
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Box.java;org.apache.abdera.ext.geo.Box;class;9;22;3;10;12;12;0;2;0;2;0;84
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Polygon.java;org.apache.abdera.ext.geo.Polygon;class;7;11;3;55;11;11;0;1;0;1;0;65
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Sync.java;org.apache.abdera.ext.sharing.Sync;class;13;30;23;171;19;19;0;0;0;0;0;115
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/license/LicenseHelper.java;org.apache.abdera.ext.license.LicenseHelper;class;11;32;14;76;13;12;12;1;1;1;16;132
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaHash.java;org.apache.abdera.ext.media.MediaHash;class;6;9;4;6;4;4;0;0;0;0;0;45
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/SharingHelper.java;org.apache.abdera.ext.sharing.SharingHelper;class;31;120;67;406;29;22;27;8;8;8;38;348
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaThumbnail.java;org.apache.abdera.ext.media.MediaThumbnail;class;8;17;6;45;10;10;0;0;0;0;0;73
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/FeaturesExtensionFactory.java;org.apache.abdera.ext.features.FeaturesExtensionFactory;class;2;1;1;0;1;1;0;0;0;0;0;26
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaExtensionFactory.java;org.apache.abdera.ext.media.MediaExtensionFactory;class;18;1;1;0;1;1;0;0;0;0;0;42
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaConstants.java;org.apache.abdera.ext.media.MediaConstants;interface;2;0;0;0;0;0;0;32;32;32;0;59
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/Feature.java;org.apache.abdera.ext.features.Feature;class;10;19;8;45;10;10;0;0;0;0;1;81
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/main/java/org/apache/abdera/ext/sharing/Conflicts.java;org.apache.abdera.ext.sharing.Conflicts;class;7;4;3;6;4;4;0;0;0;0;0;43
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Coordinate.java;org.apache.abdera.ext.geo.Coordinate;class;12;31;12;0;13;13;1;3;0;1;1;112
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/XPathSelector.java;org.apache.abdera.ext.features.XPathSelector;class;9;12;10;0;6;6;0;4;0;1;0;78
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Line.java;org.apache.abdera.ext.geo.Line;class;7;11;3;55;11;11;0;1;0;1;0;64
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaContent.java;org.apache.abdera.ext.media.MediaContent;class;14;56;12;406;29;29;0;0;0;0;0;172
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/gdata/src/main/java/org/apache/abdera/ext/gdata/GoogleLoginAuthCredentials.java;org.apache.abdera.ext.gdata.GoogleLoginAuthCredentials;class;3;4;1;0;4;4;0;2;0;0;0;60
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/AbstractSelector.java;org.apache.abdera.ext.features.AbstractSelector;class;5;3;2;1;2;1;0;0;0;0;0;32
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/test/java/org/apache/abdera/test/ext/media/TestSuite.java;org.apache.abdera.test.ext.media.TestSuite;class;4;2;2;1;2;2;1;0;0;0;0;28
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Multiple.java;org.apache.abdera.ext.geo.Multiple;class;15;33;16;4;17;15;0;1;0;0;0;105
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/OpenSearchConstants.java;org.apache.abdera.ext.opensearch.OpenSearchConstants;interface;3;0;0;0;0;0;0;15;15;15;0;36
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/Selector.java;org.apache.abdera.ext.features.Selector;interface;4;2;0;1;2;0;0;0;0;0;0;25
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/thread/Total.java;org.apache.abdera.ext.thread.Total;class;4;5;4;6;4;4;0;0;0;0;0;37
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/OpenSearchExtensionFactory.java;org.apache.abdera.ext.opensearch.OpenSearchExtensionFactory;class;4;1;1;0;1;1;0;0;0;0;0;36
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/main/java/org/apache/abdera/ext/media/MediaKeywords.java;org.apache.abdera.ext.media.MediaKeywords;class;3;2;0;1;2;2;0;0;0;0;0;29
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/main/java/org/apache/abdera/ext/opensearch/IntegerElement.java;org.apache.abdera.ext.opensearch.IntegerElement;class;5;5;4;6;4;4;0;0;0;0;0;38
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/main/java/org/apache/abdera/ext/features/FeatureSelector.java;org.apache.abdera.ext.features.FeatureSelector;class;10;22;8;0;7;7;0;3;0;1;0;72
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/opensearch/src/test/java/org/apache/abdera/test/ext/opensearch/OpenSearchTest.java;org.apache.abdera.test.ext.opensearch.OpenSearchTest;class;6;1;8;0;1;1;0;0;0;0;0;43
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/gdata/src/main/java/org/apache/abdera/ext/gdata/GoogleLoginAuthScheme.java;org.apache.abdera.ext.gdata.GoogleLoginAuthScheme;class;21;16;27;15;10;8;2;1;0;0;0;144
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/json/src/main/java/org/apache/abdera/ext/json/JSONWriter.java;org.apache.abdera.ext.json.JSONWriter;class;33;62;49;76;13;9;7;2;2;2;16;246
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/sharing/src/test/java/org/apache/abdera/test/ext/sharing/SharingTest.java;org.apache.abdera.test.ext.sharing.SharingTest;class;19;9;46;28;7;7;2;0;0;0;0;217
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/geo/src/main/java/org/apache/abdera/ext/geo/Position.java;org.apache.abdera.ext.geo.Position;class;11;40;5;26;13;13;0;7;2;2;0;125
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/media/src/test/java/org/apache/abdera/test/ext/media/MediaTest.java;org.apache.abdera.test.ext.media.MediaTest;class;12;2;33;0;1;1;1;0;0;0;0;73
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/thread/ThreadTest.java;org.apache.abdera.test.ext.thread.ThreadTest;class;5;1;9;0;1;1;1;0;0;0;0;39
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/wsse/src/main/java/org/apache/abdera/ext/wsse/WSSEAuthScheme.java;org.apache.abdera.ext.wsse.WSSEAuthScheme;class;18;13;17;28;8;6;1;1;0;0;0;110
9a60c0a8a71fe3a925f26cb3d54f89ee2abd62a2;extensions/main/src/test/java/org/apache/abdera/test/ext/main/TestSuite.java;org.apache.abdera.test.ext.main.TestSuite;class;8;2;2;1;2;2;1;0;0;0;0;37
9e23e83e3634d9767e8916d4f49ec6814b22f424;server/src/main/java/org/apache/abdera/protocol/server/util/ServerUtils.java;org.apache.abdera.protocol.server.util.ServerUtils;class;10;19;9;4;5;4;3;2;0;0;1;111
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Bidi.java;org.apache.abdera.examples.ext.Bidi;class;4;1;13;0;1;1;1;0;0;0;0;53
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Paging.java;org.apache.abdera.examples.ext.Paging;class;3;3;20;0;1;1;1;0;0;0;0;48
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Sharing.java;org.apache.abdera.examples.ext.Sharing;class;6;3;14;0;1;1;1;0;0;0;0;58
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Features.java;org.apache.abdera.examples.ext.Features;class;7;5;13;0;1;1;1;0;0;0;0;76
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Geo.java;org.apache.abdera.examples.ext.Geo;class;7;3;7;0;1;1;1;0;0;0;0;47
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Thread.java;org.apache.abdera.examples.ext.Thread;class;5;1;9;0;1;1;1;0;0;0;0;48
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/License.java;org.apache.abdera.examples.ext.License;class;5;2;9;0;1;1;1;0;0;0;0;54
aee0af9ad9f1401e84bf1bfc72f73b9a918cfd93;examples/src/main/java/org/apache/abdera/examples/ext/Json.java;org.apache.abdera.examples.ext.Json;class;4;1;9;0;1;1;1;0;0;0;0;55
7fddd5e43c1276ff4482ce0cc6b539ae71233963;client/src/main/java/org/apache/abdera/protocol/client/ClientResponse.java;org.apache.abdera.protocol.client.ClientResponse;interface;8;11;0;55;11;0;0;0;0;0;0;73
bfc8b17c6b2abf47c9238541e7511ede1302a96c;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheDisposition.java;org.apache.abdera.protocol.client.cache.CacheDisposition;enum;0;0;0;0;0;0;0;0;0;0;0;21
